,ctx_dhs,ctx_footprint_no,ctx_sox2no,ctx_sox2score,hox,lhx,log2fc,maxcons,meancons,sc_dhs,sc_footprint_no,sc_sox2no,sc_sox2score
ENSMUSG00000022383,8128.689442881248,1.6554688945447333,1.110821456106041,58.1243434683536,0.546230506387292,3.2895213326955015,-0.065669501895588,44.05139610329565,2.943197700580672,7421.870427114757,2.207291859392978,1.3198030865957597,46.92236712716201
ENSMUSG00000022385,7395.069258756397,0.7832841800666721,1.4669378091213676,57.34607983929902,1.3224689748140577,5.640114838678725,0.0102390176895604,50.50144583273433,2.7293954917309313,6680.534988385639,1.0443789067555629,2.2371787018987557,75.62356215073325
ENSMUSG00000022386,7347.09939876795,0.696359164131551,1.5845561639175663,59.90133302693419,1.3307759130976742,6.082343365266682,0.338981727438411,52.446438118262144,2.8445629884277635,6696.956546142329,0.9284788855087346,2.4730425533045715,83.35392185489691
ENSMUSG00000022387,4461.568656640632,2.054199611588907,1.0142829286973034,30.47193218330934,0.1657905556843745,6.071670788856001,0.0162406662676749,22.492942597676734,1.6974582286583106,2825.211101509254,1.3694664077259382,0.1592837621147775,3.9024521718120484
ENSMUSG00000022388,6838.016959777488,1.313829675387825,1.303483362906568,56.60483760815154,0.0,3.8322558410066674,-0.0569771679919029,36.16126755226013,3.0275662777861583,4686.3299675054495,0.8758864502585499,0.0,0.0
ENSMUSG00000022389,10196.722251188414,6.370738757614227,1.4000925444418828,43.570351889657786,0.0,0.06186504252083121,0.615276870846178,56.910689688954086,4.703135883685907,8220.068669900995,9.435159448887596,0.47929548157227114,21.807944411538337
ENSMUSG00000022390,9109.224807477372,4.699095618708443,1.5467823989993077,43.785533252943424,0.0,0.0,-0.231239348223331,51.57552129791162,4.458199862338165,7084.377875994067,7.057614884783992,0.33929817022516334,15.438066745244932
ENSMUSG00000022391,8315.829290233409,3.869750544899839,1.4946262234260193,41.44541458350029,0.0,0.0,-0.202060552225399,48.16576823108084,4.3048537783792105,6341.535548464084,5.904954788687425,0.2659422763374205,12.100373573352634
ENSMUSG00000022394,7780.816529244072,3.2741263221319374,1.3520655701343873,37.98782993392549,0.0,0.0,-0.430100969497369,45.42288048465167,4.084246645663534,5862.660860592412,5.108252514667198,0.20874747732392518,9.498010218238596
ENSMUSG00000022400,6458.659333020701,2.732187441688008,0.9309855574460701,27.4017676127294,0.0,0.0,0.0930248317953859,31.55910506610667,2.803245773986198,4794.946372955654,5.092124165172439,0.06379579499326327,2.9027086721934787
ENSMUSG00000022401,5714.616419141638,2.0541723852918623,0.5830015385247737,16.320318809457888,0.0,0.0,-0.158678836929874,26.302449899810632,2.396710412015936,4237.441081211835,3.4563394871508977,0.0,0.0
ENSMUSG00000022403,5011.211867758648,1.4057548144801468,0.4684249165460945,13.112905320405279,0.0,0.0,-0.098891905561774,23.693190009559714,2.1612352696745183,3712.821440809702,2.586598121559984,0.0,0.0
ENSMUSG00000022404,4218.7415672618135,1.2106142108214042,0.3581270548759458,10.025269786864023,0.0,0.12940492731911085,0.120247845990349,20.56208234183583,2.0020246525572194,3081.797285063435,1.9775437529074673,0.0,0.0
ENSMUSG00000022407,2906.3756918547742,3.2249791027184824,0.41279342200795377,8.255868440159075,0.0,2.378844216728125,-0.490910109748522,28.598320951571726,4.463393634398111,2194.8324633770567,0.48567149519594804,0.0,0.0
ENSMUSG00000022408,3393.366727933447,1.700801112151599,0.4697409060514788,9.394818121029576,0.0,5.86614920730575,0.172362873623182,35.833913054056076,4.218790685742293,2692.1967248126894,1.8392796726776037,0.0,0.0
ENSMUSG00000022412,6266.243976501357,3.6022003293864744,0.4076493134662951,10.191232836657377,0.4932347756196286,10.951618662305725,-0.0617017453854064,51.72913234509237,4.975002336096679,4681.110961360278,2.7735485621240343,0.0,0.0
ENSMUSG00000022414,6617.98243790186,2.1809714953133894,0.7469238799840566,18.673096999601416,0.9037396119136087,9.807160103246378,-0.133434267425546,53.38111637085559,4.507413997996502,4801.870120215877,1.7341109579543978,0.0,0.0
